experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
horizon,3,75,2,4,0.25301204819277107,GAT-LR,97.59036144578313,93.84615384615384,96.82539682539682,95.3125,0.9976958525345622,0.9938635871670902,80.6
horizon,4,75,0,1,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,80.5
horizon,4,75,0,1,0.24899598393574296,Degree,77.10843373493977,100.0,8.064516129032258,14.925373134328357,0.9923236156632741,0.9784229791537573,80.5
horizon,4,75,0,1,0.24899598393574296,Eigenvector,78.3132530120482,100.0,12.903225806451612,22.857142857142858,0.988959806796619,0.9701082986788232,80.5
horizon,4,75,0,1,0.24899598393574296,LogReg,97.18875502008032,91.04477611940298,98.38709677419355,94.57364341085271,0.9978437122649646,0.9940124355121726,80.5
horizon,4,75,0,1,0.24899598393574296,RandomForest,97.99196787148594,95.23809523809523,96.7741935483871,96.0,0.9982749698119717,0.994948068046577,80.5
horizon,4,75,0,1,0.24899598393574296,MLP,97.99196787148594,96.72131147540983,95.16129032258065,95.9349593495935,0.9982749698119717,0.9954837055242165,80.5
horizon,4,75,0,1,0.24899598393574296,GCN,84.73895582329317,62.244897959183675,98.38709677419355,76.25,0.9844747283077453,0.9631799164931395,80.5
horizon,4,75,0,1,0.24899598393574296,GraphSAGE,98.79518072289156,98.36065573770492,96.7741935483871,97.5609756097561,0.9986199758495774,0.9962003508318149,80.5
horizon,4,75,0,1,0.24899598393574296,GAT-LR,93.97590361445783,80.51948051948052,100.0,89.20863309352518,0.9859410039675693,0.9393622930728501,80.5
horizon,4,75,0,2,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,82.0
horizon,4,75,0,2,0.24899598393574296,Degree,76.70682730923694,100.0,6.451612903225806,12.121212121212121,0.9893048128342246,0.9682812205027542,82.0
horizon,4,75,0,2,0.24899598393574296,Eigenvector,79.91967871485943,100.0,19.35483870967742,32.432432432432435,0.9842159737795411,0.9543060396945648,82.0
horizon,4,75,0,2,0.24899598393574296,LogReg,95.98393574297188,87.14285714285714,98.38709677419355,92.42424242424242,0.9950836639641194,0.9861990015746277,82.0
horizon,4,75,0,2,0.24899598393574296,RandomForest,97.59036144578313,92.42424242424242,98.38709677419355,95.3125,0.9962911850957392,0.9888870005072556,82.0
horizon,4,75,0,2,0.24899598393574296,MLP,97.18875502008032,92.3076923076923,96.7741935483871,94.48818897637796,0.9968086941521477,0.9906858755070939,82.0
horizon,4,75,0,2,0.24899598393574296,GCN,87.95180722891565,67.77777777777779,98.38709677419355,80.26315789473685,0.9800759013282733,0.9448634144934018,82.0
horizon,4,75,0,2,0.24899598393574296,GraphSAGE,97.99196787148594,95.23809523809523,96.7741935483871,96.0,0.9984474728307746,0.9955938828833628,82.0
horizon,4,75,0,2,0.24899598393574296,GAT-LR,93.17269076305222,80.0,96.7741935483871,87.59124087591242,0.9754183198205968,0.8888469183971094,82.0
horizon,4,75,0,3,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,83.8
horizon,4,75,0,3,0.24899598393574296,Degree,78.3132530120482,100.0,12.903225806451612,22.857142857142858,0.9832240814214249,0.9544808149431577,83.8
horizon,4,75,0,3,0.24899598393574296,Eigenvector,79.51807228915662,100.0,17.741935483870968,30.136986301369863,0.9833534586855269,0.9491782509701461,83.8
horizon,4,75,0,3,0.24899598393574296,LogReg,96.78714859437751,90.9090909090909,96.7741935483871,93.75,0.9947386579265136,0.9856886724232423,83.8
horizon,4,75,0,3,0.24899598393574296,RandomForest,96.3855421686747,89.55223880597015,96.7741935483871,93.02325581395348,0.9880541659479041,0.9821775241786967,83.8
horizon,4,75,0,3,0.24899598393574296,MLP,97.18875502008032,96.61016949152543,91.93548387096774,94.21487603305785,0.9961186820769363,0.9903576342369854,83.8
horizon,4,75,0,3,0.24899598393574296,GCN,83.93574297188755,61.0,98.38709677419355,75.30864197530865,0.9812834224598932,0.9520012154267308,83.8
horizon,4,75,0,3,0.24899598393574296,GraphSAGE,97.99196787148594,93.84615384615384,98.38709677419355,96.06299212598425,0.9958599275487321,0.9857222047343461,83.8
horizon,4,75,0,3,0.24899598393574296,GAT-LR,95.18072289156626,86.76470588235294,95.16129032258065,90.76923076923077,0.9901673279282388,0.9650870421890313,83.8
horizon,4,75,1,0,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,81.2
horizon,4,75,1,0,0.24899598393574296,Degree,76.70682730923694,100.0,6.451612903225806,12.121212121212121,0.9839140934966362,0.9521384825723573,81.2
horizon,4,75,1,0,0.24899598393574296,Eigenvector,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.9859410039675693,0.9610398504349363,81.2
horizon,4,75,1,0,0.24899598393574296,LogReg,95.18072289156626,84.72222222222221,98.38709677419355,91.04477611940298,0.9965499396239433,0.9909617714478943,81.2
horizon,4,75,1,0,0.24899598393574296,RandomForest,96.3855421686747,89.55223880597015,96.7741935483871,93.02325581395348,0.996463688114542,0.9912773432569658,81.2
horizon,4,75,1,0,0.24899598393574296,MLP,97.18875502008032,92.3076923076923,96.7741935483871,94.48818897637796,0.9952561669829222,0.9888275773747494,81.2
horizon,4,75,1,0,0.24899598393574296,GCN,87.55020080321285,67.41573033707866,96.7741935483871,79.47019867549669,0.9660169052958427,0.9104717236718348,81.2
horizon,4,75,1,0,0.24899598393574296,GraphSAGE,96.3855421686747,88.40579710144928,98.38709677419355,93.12977099236642,0.996463688114542,0.9914015285874724,81.2
horizon,4,75,1,0,0.24899598393574296,GAT-LR,96.78714859437751,90.9090909090909,96.7741935483871,93.75,0.9966361911333448,0.9903225985569022,81.2
horizon,4,75,0,4,0.25301204819277107,Majority,74.69879518072288,0.0,0.0,0.0,0.5,0.25301204819277107,83.0
horizon,4,75,0,4,0.25301204819277107,Degree,76.70682730923694,100.0,7.936507936507936,14.705882352941178,0.9885219320703191,0.9648046650250466,83.0
horizon,4,75,0,4,0.25301204819277107,Eigenvector,77.91164658634538,100.0,12.698412698412698,22.535211267605636,0.9857484212322922,0.9544997264829062,83.0
horizon,4,75,0,4,0.25301204819277107,LogReg,95.18072289156626,84.93150684931507,98.4126984126984,91.17647058823529,0.997951868919611,0.9947267722878625,83.0
horizon,4,75,0,4,0.25301204819277107,RandomForest,96.3855421686747,90.9090909090909,95.23809523809523,93.02325581395348,0.9967144563918757,0.9907994564939637,83.0
horizon,4,75,0,4,0.25301204819277107,MLP,97.59036144578313,95.23809523809523,95.23809523809523,95.23809523809523,0.9977811913295784,0.9938455705937821,83.0
horizon,4,75,0,4,0.25301204819277107,GCN,81.92771084337349,59.375,90.47619047619048,71.69811320754717,0.9644990612732548,0.9325618648296331,83.0
horizon,4,75,0,4,0.25301204819277107,GraphSAGE,97.59036144578313,95.23809523809523,95.23809523809523,95.23809523809523,0.9974398361495136,0.992515073310951,83.0
horizon,4,75,0,4,0.25301204819277107,GAT-LR,97.18875502008032,93.75,95.23809523809523,94.48818897637796,0.9923195084485408,0.9811516064004875,83.0
horizon,4,75,1,1,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,82.3
horizon,4,75,1,1,0.24899598393574296,Degree,84.33734939759037,100.0,37.096774193548384,54.11764705882353,0.9880541659479041,0.9702205778244329,82.3
horizon,4,75,1,1,0.24899598393574296,Eigenvector,84.33734939759037,100.0,37.096774193548384,54.11764705882353,0.9934448852854925,0.9816405474876954,82.3
horizon,4,75,1,1,0.24899598393574296,LogReg,97.59036144578313,96.66666666666667,93.54838709677419,95.08196721311475,0.9976712092461618,0.9937640771486336,82.3
horizon,4,75,1,1,0.24899598393574296,RandomForest,97.99196787148594,100.0,91.93548387096774,95.7983193277311,0.9902104536829394,0.9868665732469806,82.3
horizon,4,75,1,1,0.24899598393574296,MLP,97.59036144578313,100.0,90.32258064516128,94.91525423728814,0.9983612213213732,0.9958654248976829,82.3
horizon,4,75,1,1,0.24899598393574296,GCN,77.91164658634538,53.153153153153156,95.16129032258065,68.20809248554913,0.9513541486976024,0.8744594943284303,82.3
horizon,4,75,1,1,0.24899598393574296,GraphSAGE,98.39357429718876,98.33333333333333,95.16129032258065,96.72131147540983,0.9977574607555633,0.9944382907730014,82.3
horizon,4,75,1,1,0.24899598393574296,GAT-LR,98.39357429718876,96.7741935483871,96.7741935483871,96.7741935483871,0.9987924788683802,0.9967275324975637,82.3
horizon,4,75,1,2,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,83.5
horizon,4,75,1,2,0.24899598393574296,Degree,78.3132530120482,100.0,12.903225806451612,22.857142857142858,0.9919354838709677,0.9752432110134616,83.5
horizon,4,75,1,2,0.24899598393574296,Eigenvector,77.91164658634538,100.0,11.29032258064516,20.28985507246377,0.9824046920821115,0.9469229209757994,83.5
horizon,4,75,1,2,0.24899598393574296,LogReg,96.3855421686747,88.40579710144928,98.38709677419355,93.12977099236642,0.9977574607555632,0.9936006747778311,83.5
horizon,4,75,1,2,0.24899598393574296,RandomForest,97.99196787148594,95.23809523809523,96.7741935483871,96.0,0.9980593410384683,0.9944153572732455,83.5
horizon,4,75,1,2,0.24899598393574296,MLP,98.39357429718876,98.33333333333333,95.16129032258065,96.72131147540983,0.9977574607555633,0.9934015543623957,83.5
